timestamp,timestamp_local,sn,sample_rh,sample_temp,sample_pres,lat,lon,device_state,pm1,pm25,pm10
2023-07-15T22:00:05Z,2023-07-15T18:00:05Z,MOD-PM-00955,44.44,28.5,0.0,39.956,-75.186,ACTIVE,6.612,6.87,7.044
2023-07-15T21:59:05Z,2023-07-15T17:59:05Z,MOD-PM-00955,44.61,28.54,0.0,39.956,-75.186,ACTIVE,5.841,5.968,6.501
2023-07-15T21:58:05Z,2023-07-15T17:58:05Z,MOD-PM-00955,44.57,28.58,0.0,39.956,-75.186,ACTIVE,6.757,7.024,7.251
2023-07-15T21:57:05Z,2023-07-15T17:57:05Z,MOD-PM-00955,46.3,28.61,0.0,39.956,-75.186,ACTIVE,6.882,7.103,7.277
2023-07-15T21:56:05Z,2023-07-15T17:56:05Z,MOD-PM-00955,48.7,28.61,0.0,39.956,-75.186,ACTIVE,5.917,6.069,6.386
2023-07-15T21:55:05Z,2023-07-15T17:55:05Z,MOD-PM-00955,48.47,28.59,0.0,39.956,-75.186,ACTIVE,6.236,6.498,6.498
2023-07-15T21:54:05Z,2023-07-15T17:54:05Z,MOD-PM-00955,48.67,28.59,0.0,39.956,-75.186,ACTIVE,6.229,6.505,6.777
2023-07-15T21:53:05Z,2023-07-15T17:53:05Z,MOD-PM-00955,48.59,28.57,0.0,39.956,-75.186,ACTIVE,6.688,6.879,6.935
2023-07-15T21:52:05Z,2023-07-15T17:52:05Z,MOD-PM-00955,48.64,28.57,0.0,39.956,-75.186,ACTIVE,6.061,6.235,7.781
2023-07-15T21:51:05Z,2023-07-15T17:51:05Z,MOD-PM-00955,48.58,28.56,0.0,39.956,-75.186,ACTIVE,6.674,6.904,6.963
2023-07-15T21:50:05Z,2023-07-15T17:50:05Z,MOD-PM-00955,48.49,28.56,0.0,39.956,-75.186,ACTIVE,6.321,6.527,6.647
2023-07-15T21:49:05Z,2023-07-15T17:49:05Z,MOD-PM-00955,48.6,28.55,0.0,39.956,-75.186,ACTIVE,6.798,7.081,7.141
2023-07-15T21:48:05Z,2023-07-15T17:48:05Z,MOD-PM-00955,48.65,28.54,0.0,39.956,-75.186,ACTIVE,6.615,6.845,6.907
