timestamp,timestamp_local,sn,sample_rh,sample_temp,sample_pres,lat,lon,device_state,pm1,pm25,pm10
2023-04-30T21:54:03Z,2023-04-30T17:54:03Z,MOD-PM-00955,40.14,25.42,0.0,39.956,-75.186,ACTIVE,1.34,1.431,1.431
2023-04-30T21:53:03Z,2023-04-30T17:53:03Z,MOD-PM-00955,40.09,25.42,0.0,39.956,-75.186,ACTIVE,0.868,0.925,1.209
2023-04-30T21:52:03Z,2023-04-30T17:52:03Z,MOD-PM-00955,40.07,25.42,0.0,39.956,-75.186,ACTIVE,0.862,0.893,0.893
2023-04-30T21:51:03Z,2023-04-30T17:51:03Z,MOD-PM-00955,40.14,25.42,0.0,39.956,-75.186,ACTIVE,1.12,1.2,1.268
2023-04-30T21:50:03Z,2023-04-30T17:50:03Z,MOD-PM-00955,40.12,25.42,0.0,39.956,-75.186,ACTIVE,1.077,1.154,1.898
2023-04-30T21:49:03Z,2023-04-30T17:49:03Z,MOD-PM-00955,40.16,25.41,0.0,39.956,-75.186,ACTIVE,1.245,1.372,1.432
2023-04-30T21:48:03Z,2023-04-30T17:48:03Z,MOD-PM-00955,40.18,25.41,0.0,39.956,-75.186,ACTIVE,1.11,1.129,1.129
2023-04-30T21:47:03Z,2023-04-30T17:47:03Z,MOD-PM-00955,40.14,25.42,0.0,39.956,-75.186,ACTIVE,1.268,1.343,1.405
2023-04-30T21:46:03Z,2023-04-30T17:46:03Z,MOD-PM-00955,40.14,25.41,0.0,39.956,-75.186,ACTIVE,1.065,1.115,1.115
2023-04-30T21:45:03Z,2023-04-30T17:45:03Z,MOD-PM-00955,40.11,25.42,0.0,39.956,-75.186,ACTIVE,1.257,1.326,1.387
2023-04-30T21:44:03Z,2023-04-30T17:44:03Z,MOD-PM-00955,40.17,25.42,0.0,39.956,-75.186,ACTIVE,0.919,0.936,0.936
2023-04-30T21:43:03Z,2023-04-30T17:43:03Z,MOD-PM-00955,40.11,25.42,0.0,39.956,-75.186,ACTIVE,0.925,1.008,1.008
2023-04-30T21:42:03Z,2023-04-30T17:42:03Z,MOD-PM-00955,40.16,25.42,0.0,39.956,-75.186,ACTIVE,1.159,1.28,1.344
2023-04-30T21:41:03Z,2023-04-30T17:41:03Z,MOD-PM-00955,40.06,25.41,0.0,39.956,-75.186,ACTIVE,0.807,0.889,1.162
2023-04-30T21:40:03Z,2023-04-30T17:40:03Z,MOD-PM-00955,40.08,25.41,0.0,39.956,-75.186,ACTIVE,1.255,1.371,1.497
2023-04-30T21:39:03Z,2023-04-30T17:39:03Z,MOD-PM-00955,40.02,25.41,0.0,39.956,-75.186,ACTIVE,1.315,1.445,1.512
2023-04-30T21:38:03Z,2023-04-30T17:38:03Z,MOD-PM-00955,40.03,25.42,0.0,39.956,-75.186,ACTIVE,1.062,1.137,1.2
2023-04-30T21:37:03Z,2023-04-30T17:37:03Z,MOD-PM-00955,40.04,25.41,0.0,39.956,-75.186,ACTIVE,1.204,1.246,1.246
2023-04-30T21:36:03Z,2023-04-30T17:36:03Z,MOD-PM-00955,40.12,25.41,0.0,39.956,-75.186,ACTIVE,1.101,1.169,1.944
2023-04-30T21:35:03Z,2023-04-30T17:35:03Z,MOD-PM-00955,40.08,25.41,0.0,39.956,-75.186,ACTIVE,1.135,1.189,1.189
2023-04-30T21:34:03Z,2023-04-30T17:34:03Z,MOD-PM-00955,40.06,25.41,0.0,39.956,-75.186,ACTIVE,1.114,1.248,1.248
2023-04-30T21:33:03Z,2023-04-30T17:33:03Z,MOD-PM-00955,40.01,25.41,0.0,39.956,-75.186,ACTIVE,1.093,1.17,1.454
2023-04-30T21:32:03Z,2023-04-30T17:32:03Z,MOD-PM-00955,40.06,25.41,0.0,39.956,-75.186,ACTIVE,1.572,1.592,2.352
2023-04-30T21:31:03Z,2023-04-30T17:31:03Z,MOD-PM-00955,40.02,25.41,0.0,39.956,-75.186,ACTIVE,1.088,1.219,1.285
2023-04-30T21:30:03Z,2023-04-30T17:30:03Z,MOD-PM-00955,40.06,25.41,0.0,39.956,-75.186,ACTIVE,1.147,1.281,1.351
2023-04-30T21:29:03Z,2023-04-30T17:29:03Z,MOD-PM-00955,40.03,25.41,0.0,39.956,-75.186,ACTIVE,0.941,1.005,1.005
2023-04-30T21:28:03Z,2023-04-30T17:28:03Z,MOD-PM-00955,40.02,25.41,0.0,39.956,-75.186,ACTIVE,1.461,1.474,1.474
2023-04-30T21:27:03Z,2023-04-30T17:27:03Z,MOD-PM-00955,40.01,25.41,0.0,39.956,-75.186,ACTIVE,0.863,0.978,1.268
2023-04-30T21:26:03Z,2023-04-30T17:26:03Z,MOD-PM-00955,40.06,25.41,0.0,39.956,-75.186,ACTIVE,0.95,1.003,1.071
2023-04-30T21:25:03Z,2023-04-30T17:25:03Z,MOD-PM-00955,40.07,25.41,0.0,39.956,-75.186,ACTIVE,0.912,1.006,1.073
2023-04-30T21:24:03Z,2023-04-30T17:24:03Z,MOD-PM-00955,40.02,25.41,0.0,39.956,-75.186,ACTIVE,1.016,1.18,1.248
2023-04-30T21:23:03Z,2023-04-30T17:23:03Z,MOD-PM-00955,39.98,25.41,0.0,39.956,-75.186,ACTIVE,1.111,1.158,1.158
2023-04-30T21:22:03Z,2023-04-30T17:22:03Z,MOD-PM-00955,39.98,25.4,0.0,39.956,-75.186,ACTIVE,1.008,1.061,1.061
2023-04-30T21:21:03Z,2023-04-30T17:21:03Z,MOD-PM-00955,39.94,25.4,0.0,39.956,-75.186,ACTIVE,1.055,1.081,1.376
2023-04-30T21:20:03Z,2023-04-30T17:20:03Z,MOD-PM-00955,39.92,25.41,0.0,39.956,-75.186,ACTIVE,1.146,1.194,1.473
2023-04-30T21:19:03Z,2023-04-30T17:19:03Z,MOD-PM-00955,39.96,25.4,0.0,39.956,-75.186,ACTIVE,1.228,1.304,1.304
2023-04-30T21:18:03Z,2023-04-30T17:18:03Z,MOD-PM-00955,39.9,25.41,0.0,39.956,-75.186,ACTIVE,0.977,1.065,1.138
2023-04-30T21:17:03Z,2023-04-30T17:17:03Z,MOD-PM-00955,39.99,25.4,0.0,39.956,-75.186,ACTIVE,1.288,1.353,1.353
2023-04-30T21:16:03Z,2023-04-30T17:16:03Z,MOD-PM-00955,39.96,25.41,0.0,39.956,-75.186,ACTIVE,1.235,1.274,1.274
2023-04-30T21:15:03Z,2023-04-30T17:15:03Z,MOD-PM-00955,39.95,25.4,0.0,39.956,-75.186,ACTIVE,1.387,1.454,1.527
2023-04-30T21:14:03Z,2023-04-30T17:14:03Z,MOD-PM-00955,39.94,25.4,0.0,39.956,-75.186,ACTIVE,1.152,1.246,1.318
2023-04-30T21:13:03Z,2023-04-30T17:13:03Z,MOD-PM-00955,39.9,25.4,0.0,39.956,-75.186,ACTIVE,1.0,1.047,1.047
2023-04-30T21:12:03Z,2023-04-30T17:12:03Z,MOD-PM-00955,39.9,25.4,0.0,39.956,-75.186,ACTIVE,0.608,0.625,0.625
2023-04-30T21:11:03Z,2023-04-30T17:11:03Z,MOD-PM-00955,39.94,25.41,0.0,39.956,-75.186,ACTIVE,0.972,1.056,1.126
2023-04-30T21:10:03Z,2023-04-30T17:10:03Z,MOD-PM-00955,39.94,25.4,0.0,39.956,-75.186,ACTIVE,1.28,1.29,1.29
2023-04-30T21:09:03Z,2023-04-30T17:09:03Z,MOD-PM-00955,39.91,25.4,0.0,39.956,-75.186,ACTIVE,1.273,1.325,1.325
2023-04-30T21:08:03Z,2023-04-30T17:08:03Z,MOD-PM-00955,40.0,25.4,0.0,39.956,-75.186,ACTIVE,1.301,1.407,1.407
